zone_id,timestamp,anomaly_score,is_disruption,predicted_surge_pct,affected_line,cascade_zone_ids,time_to_peak_min,z_subway,z_pickups,taxi_pickups,subway_ridership,bike_starts
121,2023-01-31 23:00:00,0.12680812774079334,0,0,-,,0,-0.6009482291780521,-0.21320071635561047,0.0,3336.0,0
122,2023-01-31 23:00:00,0.10015803819634202,0,0,-,,0,-0.6009482291780521,0.0,0.0,3336.0,0
123,2023-01-31 23:00:00,0.09778143946846934,0,0,-,,0,-0.3549707440658193,-0.30895719032666236,0.0,6100.0,0
124,2023-01-31 23:00:00,0.16924296616711776,0,0,-,,0,-0.6009482291780521,-0.552679423766206,0.0,3336.0,0
125,2023-01-31 23:00:00,0.08543555216311677,0,0,-,,0,-0.40029727206844906,-0.14975472121366878,18.0,26648.0,4
126,2023-01-31 23:00:00,0.05422346751028439,0,0,-,,0,0.09362291231670956,-0.30895719032666236,0.0,1736.0,0
127,2023-01-31 23:00:00,0.12428698532038797,0,0,-,,0,-0.40029727206844906,-0.46056618647183833,0.0,26648.0,0
128,2023-01-31 23:00:00,0.06671621201140818,0,0,-,,0,-0.40029727206844906,0.0,0.0,26648.0,0
129,2023-01-31 23:00:00,0.16924296616711776,0,0,-,,0,-0.6009482291780521,-0.552679423766206,0.0,3336.0,0
130,2023-01-31 23:00:00,0.24436849180348336,0,0,-,,0,-0.6009482291780521,-1.1536836288571308,0.0,3336.0,0
131,2023-01-31 23:00:00,0.13661402746992218,0,0,-,,0,-0.6009482291780521,-0.2916479141886412,0.0,3336.0,0
132,2023-01-31 23:00:00,0.19333166897348297,0,0,-,,0,-0.6009482291780521,-0.7453890462171278,236.0,3336.0,0
133,2023-01-31 23:00:00,0.10558714988927417,0,0,-,,0,-0.3549707440658193,-0.37140287369310093,0.0,6100.0,0
134,2023-01-31 23:00:00,0.1387776869871748,0,0,-,,0,-0.6009482291780521,-0.30895719032666236,0.0,3336.0,0
135,2023-01-31 23:00:00,0.1387776869871748,0,0,-,,0,-0.6009482291780521,-0.30895719032666236,0.0,3336.0,0
136,2023-01-31 23:00:00,0.042253908263902906,0,0,-,,0,0.09362291231670956,-0.21320071635561047,0.0,1736.0,0
137,2023-01-31 23:00:00,0.1563494179732661,0,0,-,,0,-0.40029727206844906,-0.7170656476948634,22.0,26648.0,5
138,2023-01-31 23:00:00,0.10603751343997361,0,0,-,,0,-0.6009482291780521,0.04703580194905277,188.0,3336.0,0
139,2023-01-31 23:00:00,0.10015803819634202,0,0,-,,0,-0.6009482291780521,0.0,0.0,3336.0,0
140,2023-01-31 23:00:00,0.18472825565987683,0,0,-,,0,-0.40029727206844906,-0.9440963491877491,18.0,26648.0,4
141,2023-01-31 23:00:00,0.1146494893457623,0,0,-,,0,-0.40029727206844906,-0.38346621867483294,50.0,26648.0,12
142,2023-01-31 23:00:00,0.0691842640474911,0,0,-,,0,-0.40029727206844906,0.019744416288663382,113.0,26648.0,28
143,2023-01-31 23:00:00,0.18343417490580716,0,0,-,,0,-0.40029727206844906,-0.9337437031551917,5.0,26648.0,1
144,2023-01-31 23:00:00,0.13389708158753533,0,0,-,,0,-0.40029727206844906,-0.5374469566090171,28.0,26648.0,7
145,2023-01-31 23:00:00,0.11677728893003922,0,0,-,,0,-0.6009482291780521,0.13295400586957765,2.0,3336.0,0
146,2023-01-31 23:00:00,0.2222840908111413,0,0,-,,0,-0.6009482291780521,0.9770084209183943,2.0,3336.0,0
147,2023-01-31 23:00:00,0.05422346751028439,0,0,-,,0,0.09362291231670956,-0.30895719032666236,0.0,1736.0,0
148,2023-01-31 23:00:00,0.11504216741456268,0,0,-,,0,-0.40029727206844906,-0.386607643225236,56.0,26648.0,14
149,2023-01-31 23:00:00,0.05916179067763655,0,0,-,,0,-0.3549707440658193,0.0,0.0,6100.0,0
150,2023-01-31 23:00:00,0.05916179067763655,0,0,-,,0,-0.3549707440658193,0.0,0.0,6100.0,0
151,2023-01-31 23:00:00,0.14119882326358785,0,0,-,,0,-0.40029727206844906,-0.5958608900174375,7.0,26648.0,1
152,2023-01-31 23:00:00,0.0734492392433445,0,0,-,,0,-0.40029727206844906,0.053864217855490545,1.0,26648.0,0
153,2023-01-31 23:00:00,0.10533586080224097,0,0,-,,0,-0.40029727206844906,-0.30895719032666236,0.0,26648.0,0
154,2023-01-31 23:00:00,0.05916179067763655,0,0,-,,0,-0.3549707440658193,0.0,0.0,6100.0,0
155,2023-01-31 23:00:00,0.09778143946846934,0,0,-,,0,-0.3549707440658193,-0.30895719032666236,0.0,6100.0,0
156,2023-01-31 23:00:00,0.07686548728356261,0,0,-,,0,-0.4611929237013757,0.0,0.0,53.0,0
157,2023-01-31 23:00:00,0.18358601475533134,0,0,-,,0,-0.6009482291780521,-0.6674238124719146,0.0,3336.0,0
158,2023-01-31 23:00:00,0.17877628837119475,0,0,-,,0,-0.40029727206844906,0.8964806108782927,71.0,26648.0,17
159,2023-01-31 23:00:00,0.05422346751028439,0,0,-,,0,0.09362291231670956,-0.30895719032666236,0.0,1736.0,0
160,2023-01-31 23:00:00,0.12680812774079334,0,0,-,,0,-0.6009482291780521,-0.21320071635561047,0.0,3336.0,0
161,2023-01-31 23:00:00,0.07863405800167164,0,0,-,,0,-0.40029727206844906,0.09534276792210777,125.0,26648.0,31
162,2023-01-31 23:00:00,0.07681321161488505,0,0,-,,0,-0.40029727206844906,0.08077599682781499,87.0,26648.0,21
163,2023-01-31 23:00:00,0.06807174642276813,0,0,-,,0,-0.40029727206844906,-0.01084427529087964,90.0,26648.0,22
164,2023-01-31 23:00:00,0.10777836729642767,0,0,-,,0,-0.40029727206844906,0.3284972422801559,107.0,26648.0,26
165,2023-01-31 23:00:00,0.09778143946846934,0,0,-,,0,-0.3549707440658193,-0.30895719032666236,0.0,6100.0,0
